B
37	0	44	37	98	88	83	12	10	67	24	66	39	40	94	61	36	12	21	29	5	71	56	93	70	78	59	85	8	56	28	74	33	99	27	87	45	93	71	23	36	79	34	47	8	38	9	23	45	98	76	65	76	80	73	94	61	79	44	7	80	68	8	58	79	16	54	32	57	43	17	78	59	3	79	62	39	93	94	8	43	89	33	62	29	38	15	62	18	23	2	44	20	17	12	51	61	43	16	98	26	62	11	9	18	13
33	30	26	45	9	89	85	94	24	78	91	13	6	94	90	19	26	59	31	26	5	39	9	55	98	25	12	35	77	16	85	90	81	14	66	86	5	83	6	8	4	3	25	43	55	86	70	44	42	70	57	98	91	65	81	1	1	39	89	81	6	36	69	64	49	35	63	62	70	54	56	16	88	21	91	58	73	17	90	39	1	6	66	51	40	91	73	20	67	45	75	94	67	37	88	81	50	7	37	52	20	97	52	74	45	94
69	99	14	14	43	63	61	91	78	13	35	32	50	53	51	76	1	53	50	80	24	11	27	36	11	40	11	88	16	38	0	3	72	91	89	79	38	19	51	40	93	89	38	87	87	92	89	56	21	93	94	37	81	19	95	57	17	33	95	96	39	16	46	87	43	42	64	36	41	17	80	98	91	11	66	84	100	88	73	19	31	49	75	75	43	56	69	55	72	57	22	20	50	82	13	41	92	83	26	65	58	78	42	36	24	24
39	39	2	84	61	94	95	10	85	45	10	72	53	3	99	30	43	33	86	60	61	23	52	94	33	45	5	80	4	94	63	35	67	21	80	79	88	70	66	73	68	56	98	72	65	2	97	36	11	96	59	7	63	58	92	6	0	54	15	80	2	88	92	65	65	70	63	53	84	46	66	95	27	78	3	98	28	14	38	86	64	94	63	7	90	9	38	61	24	75	48	60	22	0	85	41	22	99	55	94	86	79	64	95	44	81
42	30	31	57	97	92	21	57	73	9	44	80	38	9	44	64	24	53	86	77	15	67	39	96	64	81	95	58	45	73	2	5	86	35	44	54	34	91	9	21	11	51	96	20	9	69	73	97	42	48	92	37	86	30	47	87	13	87	37	32	17	99	43	25	40	92	51	73	62	45	91	29	34	30	3	52	53	38	48	63	69	92	96	67	24	51	85	37	24	28	86	64	76	1	51	64	74	58	62	46	19	52	21	45	26	98
5	26	3	93	38	63	7	49	10	42	87	97	91	80	8	71	44	72	29	62	23	52	95	47	98	35	30	60	64	79	92	99	76	62	36	8	36	34	7	44	89	38	88	11	50	94	17	63	66	39	19	80	46	0	86	75	40	67	97	62	43	14	78	20	87	70	42	56	77	1	6	36	97	45	61	64	72	78	3	61	12	16	96	29	71	23	19	65	88	89	76	19	99	47	25	20	49	56	64	50	17	66	71	84	87	47
37	7	24	25	92	1	35	27	76	57	60	9	46	72	3	95	15	33	85	30	84	48	61	15	79	11	27	35	14	9	10	96	8	87	81	11	77	12	67	8	79	17	55	96	24	51	37	32	92	7	12	11	26	48	10	89	12	42	11	4	78	11	58	73	92	91	35	39	59	50	51	18	26	71	26	91	5	16	87	17	36	44	39	100	88	53	95	41	88	2	37	93	45	60	23	91	28	89	65	91	22	95	73	5	32	44
29	45	72	15	23	52	93	75	66	51	24	20	0	72	87	56	88	77	27	35	76	64	40	79	85	97	61	19	34	42	34	8	90	78	69	15	41	10	11	39	68	10	25	35	7	89	2	50	30	63	28	20	24	83	23	75	15	4	59	54	90	71	94	88	27	13	32	84	62	63	55	62	79	62	48	55	13	47	86	12	17	83	32	25	47	5	74	14	61	80	49	58	69	52	94	39	17	16	100	60	97	12	1	62	43	19
65	30	79	79	12	46	32	3	80	70	24	100	45	57	53	60	14	64	18	55	36	98	72	74	51	36	30	19	7	59	33	34	85	68	87	5	92	34	9	66	74	48	20	75	6	74	53	53	2	60	99	6	8	67	33	24	24	29	30	67	21	54	82	32	15	64	55	69	50	64	88	67	75	27	6	64	35	55	1	58	38	39	58	65	58	77	54	81	69	72	15	59	18	100	88	17	30	43	19	92	31	72	63	53	70	72
78	36	10	65	50	19	68	85	58	18	64	9	60	11	83	16	17	7	48	95	59	8	33	80	67	19	63	37	31	30	94	37	44	38	84	82	40	38	37	31	93	63	74	55	71	93	99	92	1	100	30	100	70	83	98	29	42	33	54	21	10	38	61	69	34	13	20	45	92	56	73	32	73	87	43	57	63	1	52	66	52	69	35	84	46	92	29	13	53	71	30	59	19	58	82	34	91	31	68	63	99	19	68	3	59	66
26	92	21	64	91	26	98	9	49	5	6	24	31	38	85	52	46	4	72	21	82	28	92	56	90	70	100	95	91	93	98	76	50	14	27	55	3	28	35	30	4	5	84	83	47	70	84	37	32	14	3	22	30	88	8	68	14	93	21	40	48	80	10	39	88	52	12	44	8	64	20	64	0	64	10	97	33	27	10	29	93	62	8	30	70	41	14	6	46	70	33	86	86	6	61	23	17	93	2	13	75	92	19	66	51	38
1	79	98	60	52	18	60	42	37	90	84	40	29	77	70	12	8	2	65	6	57	18	25	74	34	42	33	79	18	49	80	21	99	46	10	80	59	50	95	55	79	11	99	55	27	87	97	40	100	61	2	65	48	25	22	36	20	15	73	59	88	68	33	50	82	18	84	32	83	58	19	91	83	100	70	89	65	43	39	11	54	58	64	54	49	39	48	27	93	16	89	67	83	47	63	11	93	98	54	81	59	49	17	5	41	37
73	84	62	68	97	23	82	71	70	59	47	75	46	60	69	79	89	23	30	74	100	54	85	26	41	80	56	56	28	25	93	16	19	64	16	10	27	47	45	38	91	23	67	39	41	54	76	68	43	59	18	64	61	14	93	87	76	25	75	70	70	30	61	43	66	31	88	72	4	34	94	96	87	34	50	46	24	51	19	96	66	99	42	89	31	83	35	61	62	12	51	76	61	27	64	14	11	40	75	12	63	93	34	49	33	64
52	50	39	32	78	98	1	87	39	9	68	50	32	34	10	80	19	97	91	4	7	34	36	53	12	5	44	50	3	34	17	48	78	43	22	30	65	82	51	27	46	38	28	77	79	56	60	65	19	69	58	92	35	28	95	17	60	32	46	8	87	76	21	40	83	24	42	66	31	66	82	20	36	39	79	60	99	63	44	81	83	5	40	8	58	3	18	5	45	79	57	62	60	95	30	4	38	69	65	28	73	14	65	26	44	89
46	47	4	3	69	16	90	3	18	60	15	32	5	18	88	2	31	90	21	11	3	95	54	29	50	28	91	2	30	3	80	31	17	21	2	67	7	22	96	6	29	65	94	55	25	55	46	57	96	25	24	91	3	3	43	68	1	59	84	17	68	35	64	20	26	94	49	42	0	77	26	100	34	73	14	39	9	6	82	30	15	93	74	51	39	42	51	7	0	5	12	87	60	91	2	28	95	86	42	45	74	26	83	10	19	21
51	64	69	39	30	90	26	96	52	20	35	36	57	24	7	50	86	65	67	9	27	71	28	61	4	41	25	97	92	54	47	34	37	2	43	0	52	55	46	14	59	42	7	65	81	35	76	73	85	38	28	39	27	66	93	72	60	79	77	47	93	10	61	11	52	27	52	39	98	82	48	87	62	75	42	58	80	15	53	58	40	31	79	80	56	51	57	67	25	1	93	36	75	29	79	63	52	68	29	84	73	35	87	49	47	57
0	50	5	47	74	87	11	50	7	46	23	47	62	71	87	70	62	70	24	22	70	58	32	1	0	40	25	68	27	44	6	27	30	88	3	23	48	39	93	43	42	56	73	28	68	36	19	63	70	30	44	4	22	6	91	14	62	32	27	1	78	20	96	99	64	72	48	7	2	1	64	16	16	1	43	83	21	77	1	16	61	95	33	96	10	20	68	79	99	88	79	50	12	61	8	57	54	86	77	11	55	49	87	85	54	99
62	91	97	97	13	72	98	71	64	50	56	61	96	3	44	4	94	85	4	92	68	7	62	21	30	58	6	67	58	34	18	29	86	96	70	41	35	36	56	7	26	23	76	24	30	14	0	81	28	27	31	46	54	49	100	40	26	19	58	67	77	6	86	37	55	52	37	95	37	59	77	32	94	44	89	56	48	85	99	47	67	54	75	74	30	11	3	39	10	64	72	93	78	77	92	45	33	44	99	51	14	30	19	9	40	28
49	94	88	89	25	15	49	40	10	22	64	94	60	12	31	99	89	99	57	72	1	62	78	97	88	10	8	9	16	38	68	61	22	17	65	39	48	59	2	51	96	76	13	50	31	0	57	100	50	9	89	64	53	72	86	52	36	27	67	35	56	23	64	67	22	14	99	54	25	48	49	14	52	15	59	69	85	81	50	65	84	79	74	49	40	21	47	16	70	32	61	100	67	28	85	73	88	21	14	13	15	34	17	62	13	5
83	87	83	8	93	7	97	73	73	79	95	89	2	20	28	13	67	34	17	11	10	98	12	85	59	56	2	15	34	43	71	66	74	48	86	14	95	77	82	9	7	99	90	41	100	2	78	95	97	1	84	73	30	58	8	57	47	29	13	66	19	41	30	66	30	18	87	42	25	51	59	78	36	62	92	80	2	40	87	6	62	89	11	93	4	44	24	37	92	48	65	12	75	29	78	18	5	79	13	90	9	79	15	67	87	56
67	99	8	52	42	58	68	56	41	32	30	11	30	56	17	49	91	49	13	89	100	31	86	51	66	86	22	21	41	13	40	39	25	83	98	46	49	46	98	20	30	76	61	96	40	6	71	8	19	49	43	53	82	92	100	96	95	86	82	2	68	32	92	83	85	75	1	80	42	100	41	10	55	23	44	14	61	44	63	51	68	55	2	36	77	0	71	60	49	80	77	9	95	45	34	97	37	52	1	66	44	93	16	99	8	28
6	89	43	22	66	45	43	10	11	8	25	63	39	60	76	87	31	84	76	44	60	32	95	24	39	13	21	4	5	56	64	91	64	22	82	19	73	84	51	38	76	71	32	100	23	7	33	94	23	41	35	39	22	51	82	57	73	3	64	69	41	77	63	51	12	94	22	25	25	38	76	42	12	6	65	1	54	72	16	15	52	63	72	73	31	14	71	23	41	27	92	36	37	86	4	48	39	71	14	97	48	27	49	45	65	44
1	17	34	98	9	53	62	79	90	73	89	49	40	61	3	95	39	54	67	43	75	64	15	43	66	43	4	98	42	3	77	7	3	41	5	54	59	79	10	33	7	45	85	79	43	69	59	92	6	79	30	61	4	46	94	13	36	62	74	69	47	93	78	5	43	0	7	75	88	38	40	77	81	42	45	3	82	65	62	16	70	66	67	47	66	43	4	7	53	92	6	75	79	92	24	32	15	27	17	69	91	34	61	10	28	72
3	76	90	74	48	61	33	91	85	12	63	83	43	93	59	96	43	75	75	25	43	0	99	3	56	33	51	68	23	84	50	65	42	30	27	98	85	13	63	25	41	43	77	0	10	78	97	78	21	91	25	18	92	83	0	55	86	19	69	46	10	24	65	5	2	67	87	16	56	79	60	46	3	6	78	58	69	0	9	95	74	5	0	1	78	71	24	50	38	26	71	62	36	89	0	14	82	41	22	74	55	76	43	66	24	59
38	88	41	26	13	56	56	97	11	21	39	37	12	11	43	49	78	3	1	78	38	53	25	77	14	36	21	47	25	85	23	4	43	88	67	92	9	34	32	11	34	69	90	4	63	67	0	81	65	10	78	22	69	25	24	43	84	70	88	47	46	99	85	47	58	95	58	37	86	21	0	99	99	91	65	21	65	2	26	89	99	78	27	45	73	14	94	21	16	13	55	46	21	13	66	72	5	42	12	58	27	89	11	0	23	44
59	5	91	12	75	24	71	66	74	37	84	23	72	8	49	57	58	89	49	30	26	97	26	53	55	17	56	35	89	4	34	73	76	10	15	72	38	53	86	12	65	27	57	87	88	11	96	50	68	80	62	94	76	56	28	92	94	35	61	15	29	4	14	32	35	20	61	68	84	2	56	99	61	81	70	85	34	82	29	65	23	49	46	33	83	70	22	87	77	55	13	28	13	44	26	77	48	58	74	39	65	30	63	30	40	79
87	27	12	40	28	87	7	4	72	77	97	12	99	70	19	54	21	3	18	9	28	69	46	69	61	3	1	14	85	65	65	82	23	71	72	26	70	88	54	51	86	11	91	53	33	4	8	48	18	82	56	96	59	15	37	78	15	62	25	66	70	67	6	21	65	89	46	96	71	35	24	49	73	16	99	46	79	71	44	90	96	77	56	42	59	35	42	33	82	65	49	39	79	4	45	93	34	91	52	84	70	2	66	31	10	22
26	77	53	6	2	72	14	50	96	22	51	19	34	75	15	51	100	24	79	41	98	51	75	4	27	85	70	27	63	32	20	59	94	44	29	89	39	15	79	51	60	94	77	69	36	99	53	19	45	25	26	26	64	22	97	64	73	2	23	6	54	62	48	53	77	5	78	15	18	93	32	72	34	89	63	11	94	77	54	57	65	19	73	78	59	53	88	1	59	30	79	3	73	12	32	83	99	78	79	78	13	17	58	58	8	22
0	92	58	21	93	29	69	89	15	53	89	41	3	29	28	94	59	41	52	37	95	83	26	41	71	55	79	65	33	74	1	21	43	65	45	81	86	20	12	93	44	50	77	79	25	46	79	39	54	62	39	64	95	42	9	53	47	21	96	11	41	58	37	45	51	76	87	98	36	61	35	89	55	83	53	88	36	15	45	22	62	28	1	88	91	100	87	51	53	37	19	59	0	46	42	39	99	47	70	97	81	84	90	73	15	43
24	99	97	39	24	46	2	34	2	45	93	5	35	1	10	47	87	78	73	50	59	30	1	92	4	91	53	49	99	65	31	22	22	32	69	47	85	56	22	25	6	10	92	19	59	83	97	1	76	8	67	11	66	75	60	66	20	79	86	25	98	45	57	17	83	85	85	85	41	39	52	66	98	55	42	10	85	96	4	96	67	82	70	81	53	83	42	79	24	66	100	63	7	17	32	1	2	43	32	65	8	64	8	1	20	84
63	90	44	67	50	66	10	64	17	91	13	80	99	60	45	91	25	97	48	88	36	28	95	80	63	98	39	20	14	81	54	51	38	34	49	18	55	18	15	62	65	80	19	13	23	3	69	54	71	26	27	67	20	86	46	91	28	57	50	81	76	27	10	94	90	88	80	59	31	25	57	46	9	35	15	43	61	93	100	13	71	14	32	35	46	74	58	40	64	35	1	19	54	82	38	67	77	86	86	81	34	5	12	79	59	91
32	98	28	48	94	44	41	26	51	4	55	52	46	50	16	65	87	22	100	21	36	30	59	81	85	99	48	26	39	53	84	34	23	67	64	64	89	49	81	20	42	34	60	31	79	54	86	45	61	16	62	75	2	3	74	82	97	55	36	92	48	38	53	11	10	11	82	68	27	84	87	69	46	71	15	38	29	51	77	39	71	64	21	52	8	77	77	66	73	99	28	53	63	76	3	4	91	1	51	42	47	13	5	19	39	45
66	71	50	88	84	12	34	30	96	91	9	25	51	22	17	49	12	72	81	28	66	62	39	9	23	70	25	64	89	94	99	73	92	53	41	12	84	75	30	58	80	27	0	42	6	18	75	3	28	60	31	87	18	42	72	59	88	60	12	49	98	21	62	99	95	63	49	100	78	96	63	74	58	36	59	74	54	15	1	21	59	54	36	63	8	4	81	1	100	62	35	1	46	31	70	4	94	9	56	17	42	69	63	42	70	41
59	97	58	61	94	39	76	75	27	50	67	88	23	92	91	18	77	40	7	34	61	86	30	48	24	90	39	47	68	66	8	19	15	69	93	77	54	64	89	88	6	31	91	16	60	4	50	69	42	97	61	93	98	59	48	85	97	41	80	98	90	11	77	20	43	70	81	69	2	38	85	92	86	71	52	16	12	30	95	28	20	42	72	57	28	66	15	34	28	4	34	34	15	57	15	27	23	56	69	48	78	80	28	25	39	4
54	53	54	58	69	26	71	91	45	0	97	20	2	67	49	100	51	90	58	23	54	64	7	36	75	33	99	6	67	13	82	82	34	0	56	62	93	91	33	100	60	44	44	35	64	58	26	3	76	53	15	58	79	63	58	52	55	70	45	10	65	40	26	45	26	71	93	77	55	36	47	76	19	5	75	65	11	98	85	83	29	1	84	58	25	94	95	30	24	64	18	22	98	60	76	49	98	6	98	16	0	44	6	78	35	39
82	52	42	56	77	8	11	69	72	79	67	99	68	12	61	70	37	87	57	13	45	60	24	96	61	95	97	98	30	66	20	45	75	78	88	100	78	77	36	67	62	72	11	88	89	99	86	66	79	58	81	2	51	5	30	93	48	58	26	16	79	88	58	45	77	8	76	7	44	20	99	16	70	53	63	16	72	74	60	86	73	71	66	42	33	35	2	61	14	93	10	22	32	11	33	26	72	59	29	57	22	46	37	76	38	91
32	38	14	67	13	30	72	59	76	93	38	9	50	28	83	70	24	11	70	1	4	97	89	97	89	98	10	3	47	60	30	91	57	87	24	39	48	66	15	44	45	68	42	10	20	30	60	52	61	90	38	16	74	82	41	11	17	71	94	60	14	30	29	12	88	0	34	24	26	73	36	23	75	6	81	37	62	85	69	76	25	14	80	72	81	50	36	77	59	6	82	7	32	47	61	51	41	73	28	49	20	1	14	8	67	29
87	17	6	49	2	44	3	9	60	76	80	86	20	81	39	54	41	87	62	46	33	75	40	64	61	60	98	31	70	75	22	6	33	68	13	22	81	55	5	75	59	80	8	70	47	50	85	63	97	3	42	29	5	8	30	28	91	46	82	78	16	22	22	93	65	48	87	74	15	72	41	63	8	70	9	63	70	46	94	23	65	15	74	32	61	79	96	82	39	77	35	75	92	27	52	53	13	88	80	99	32	1	72	31	81	20
20	28	55	52	0	7	76	61	90	95	3	62	44	13	1	75	17	94	39	22	24	35	96	19	7	57	26	14	7	79	92	69	95	90	84	40	57	76	21	74	7	36	89	55	5	92	7	17	82	39	62	53	5	70	1	1	78	96	96	51	89	69	74	98	87	77	29	2	75	27	42	88	74	7	5	41	61	62	49	42	41	78	35	50	48	56	55	20	64	49	11	100	60	84	70	69	79	54	35	41	96	23	4	20	9	64
89	61	44	90	85	22	41	83	75	94	50	74	36	36	8	21	41	91	1	56	46	11	58	79	20	63	21	49	9	8	44	58	37	96	3	47	40	84	18	9	77	99	69	88	57	36	5	74	86	73	36	2	27	58	83	33	69	89	35	11	82	4	17	80	44	74	72	58	87	38	100	25	68	85	31	97	8	55	74	26	80	86	0	91	16	23	64	56	86	79	31	52	74	65	29	84	31	76	56	34	62	21	82	38	5	83
22	59	90	18	95	51	98	44	31	62	1	33	0	61	62	64	53	73	37	63	30	87	41	48	35	82	84	87	94	43	59	0	47	34	1	88	45	44	9	85	10	4	30	12	40	1	98	27	17	29	28	55	38	27	21	22	17	71	37	43	50	26	73	62	92	76	10	16	100	54	44	28	35	32	36	68	97	36	85	86	88	86	30	14	22	18	37	98	41	52	7	28	63	8	16	74	62	95	41	38	84	20	36	49	57	62
47	91	13	10	49	66	56	13	99	38	68	57	39	12	22	30	18	84	70	74	83	31	6	67	18	50	66	72	88	88	69	79	95	4	68	80	92	96	48	47	27	26	15	50	23	53	77	10	35	46	3	9	24	89	86	35	97	35	70	21	31	29	11	1	96	77	16	60	57	35	60	3	70	77	56	35	1	92	4	92	84	24	88	89	87	4	8	64	29	65	6	9	61	81	83	34	61	17	34	58	94	54	64	80	56	73
31	58	51	83	30	12	41	56	2	17	72	88	14	32	84	45	90	13	12	19	5	76	77	43	55	95	83	85	31	74	68	68	98	91	64	72	78	99	70	8	11	13	94	98	93	15	100	32	61	62	34	54	31	96	100	66	1	46	10	79	84	31	72	99	11	49	75	30	14	69	25	14	3	78	34	15	10	84	0	94	52	83	72	18	16	73	39	68	59	68	38	92	8	85	3	9	6	33	93	44	49	8	72	50	84	46
