B
87	78	11	72	64	59	40	23	20	37	62	91	96	25	100	4	57	45	76	87	54	53	64	50	99	78	16	45	96	44	62	43	27	15	87	90	10	78	17	36	60	42	6	89	17	57	47	57	44	34	3	93	33	82	42	79	40	50	49	63	94	82	59	47	10	43	38	38	48	84	57	75	54	79	86	55	4	69	52	28	29	72	32	0	85	98	41	14	74	94	62	97	93	28	14	24	53	3	3	9	59	98	77	45	75	77	72
30	50	42	47	53	84	66	22	23	75	3	41	77	14	29	8	83	27	36	28	72	7	16	26	85	69	19	80	18	93	92	96	100	60	79	79	88	53	20	37	93	19	20	43	29	72	98	5	19	96	88	100	85	27	6	96	92	50	51	63	90	100	37	1	26	89	59	34	86	90	68	51	38	1	50	5	47	17	43	16	81	51	97	14	13	66	16	11	29	74	8	44	47	38	16	61	15	25	71	69	87	60	84	87	99	73	36
8	37	92	50	35	70	55	12	62	28	49	10	55	94	25	42	45	88	83	35	97	60	8	20	88	28	76	4	21	35	48	55	22	70	36	82	99	51	10	64	29	96	23	1	30	57	47	47	15	100	78	58	100	29	4	22	85	64	6	15	19	17	74	16	47	0	40	89	70	82	28	25	74	53	71	48	9	61	97	71	3	63	41	53	1	100	24	45	85	99	3	53	51	46	44	28	77	9	66	11	90	1	22	60	18	82	13
58	43	84	2	95	97	54	96	2	56	35	25	69	50	99	59	8	11	49	9	61	91	93	64	14	72	45	63	38	100	34	43	28	95	73	32	45	75	91	18	36	85	5	43	44	55	8	72	72	60	32	30	18	27	54	91	52	33	48	100	37	77	46	58	75	98	100	82	51	53	56	25	43	69	67	57	82	8	1	64	88	31	69	61	42	27	0	59	85	34	39	8	86	20	59	19	69	33	87	19	16	10	84	65	76	76	62
28	84	37	21	50	62	40	45	93	96	14	100	70	24	1	42	49	80	32	31	92	17	33	29	4	39	0	50	5	15	20	89	63	61	24	78	63	44	99	75	80	48	67	21	32	62	2	47	91	88	85	65	36	8	59	90	88	7	12	26	2	8	28	34	8	67	60	74	58	47	23	41	73	11	52	38	2	33	73	76	94	15	18	58	97	30	0	18	72	30	26	16	26	13	14	32	35	21	27	75	51	23	77	97	57	70	50
5	11	90	52	81	26	72	13	4	41	92	27	79	50	19	87	65	99	65	51	48	70	81	47	84	81	35	71	12	38	81	85	15	87	8	75	3	13	14	60	50	25	60	82	49	87	100	70	84	66	14	77	22	57	24	83	83	39	25	21	26	90	53	98	15	44	82	18	68	44	35	39	41	75	78	46	1	60	3	6	100	55	79	47	92	8	38	61	94	19	81	90	50	72	61	64	34	8	3	77	93	53	88	62	50	41	7
25	13	12	99	34	79	63	11	48	77	35	32	26	96	93	50	97	31	77	16	74	3	21	15	3	3	61	15	61	18	58	4	35	95	85	12	44	72	73	72	14	56	9	3	58	87	60	39	88	26	57	26	6	47	41	7	70	1	90	44	33	29	87	16	39	97	69	96	36	95	76	52	5	73	57	9	27	86	43	31	29	24	67	44	7	73	65	65	15	98	24	60	85	75	62	5	93	70	8	16	38	32	13	31	31	59	7
68	86	86	26	42	41	58	83	15	61	88	70	68	3	47	65	37	77	92	12	11	45	32	20	16	77	28	77	95	10	17	56	17	19	33	15	1	18	49	26	85	59	83	0	74	87	94	18	6	13	93	65	2	70	55	74	3	3	42	15	19	40	48	100	15	46	100	65	46	51	35	87	16	52	73	76	6	9	59	6	28	41	93	42	4	32	73	57	24	2	18	98	96	9	66	85	34	66	15	89	20	17	82	88	77	55	55
34	54	26	71	68	34	50	62	49	78	54	48	64	90	35	53	93	21	35	33	33	11	68	78	100	38	68	97	21	37	93	86	7	100	84	31	98	0	91	36	39	34	89	69	74	52	6	16	67	31	13	68	77	14	93	91	86	76	47	85	93	26	29	6	98	75	13	87	61	90	25	1	16	52	61	17	47	40	31	36	74	0	34	65	60	83	64	27	15	64	51	89	15	58	45	1	67	87	34	10	14	33	85	91	19	18	84
73	99	35	77	31	69	97	72	0	50	42	24	89	11	60	47	31	51	20	3	24	30	20	89	92	3	16	99	48	56	41	63	75	10	23	14	43	19	42	13	89	27	59	68	64	28	40	23	68	31	68	84	26	26	19	83	43	0	57	77	30	94	62	46	12	40	26	41	40	62	43	58	72	85	95	52	67	76	23	32	9	50	86	85	7	33	99	5	92	64	50	42	15	69	52	75	53	39	74	28	69	22	29	9	42	28	25
97	37	48	37	38	69	88	68	55	65	19	17	79	22	92	21	32	89	66	20	88	40	55	77	13	34	69	3	69	0	10	69	94	84	73	52	54	14	10	62	49	38	32	14	25	92	23	33	82	15	81	36	23	64	67	85	16	37	1	47	96	78	59	86	75	52	90	58	59	40	79	9	58	84	13	7	43	69	8	33	81	40	0	12	44	67	20	1	14	56	95	10	92	28	42	14	10	61	61	66	63	4	0	54	71	47	7
45	90	100	30	2	63	97	10	55	78	77	27	38	32	77	97	24	8	3	66	15	87	78	94	98	15	27	44	19	36	48	4	81	50	35	60	60	63	90	100	64	64	59	15	30	40	79	10	4	73	84	36	50	70	17	9	42	96	10	71	49	95	50	93	41	7	55	67	4	26	71	50	61	41	70	28	43	14	32	11	91	31	0	52	77	70	79	3	13	72	34	75	95	90	79	91	66	19	46	0	19	4	52	89	58	10	75
27	72	71	4	53	58	34	20	63	56	89	64	22	63	25	51	4	61	24	23	75	83	42	50	99	55	17	83	85	70	26	62	37	28	4	28	33	76	18	28	71	10	42	43	92	12	33	26	36	11	39	44	23	42	86	6	60	29	36	83	27	33	94	91	47	85	64	78	29	77	89	34	74	52	83	72	53	100	82	49	67	20	65	52	35	1	100	91	24	49	58	39	22	32	39	73	51	19	95	29	42	20	67	80	73	84	78
62	28	47	23	6	94	99	22	51	70	49	25	70	79	44	16	23	66	34	91	68	12	50	88	44	24	72	4	16	13	15	21	45	97	94	64	18	26	13	72	77	78	25	24	28	77	89	24	92	88	79	34	86	80	14	26	23	0	80	73	41	90	49	7	64	50	85	80	45	61	88	41	97	50	99	82	0	92	74	16	67	91	51	13	11	77	76	62	42	17	2	39	93	12	27	7	36	88	18	28	41	36	24	33	67	4	28
38	23	91	70	70	74	63	52	11	97	15	77	92	66	75	76	55	98	67	5	36	34	36	98	85	21	77	62	72	8	90	12	61	97	11	81	60	18	62	90	77	45	17	67	67	48	56	30	19	61	20	33	12	16	13	51	78	60	29	30	5	23	36	100	100	22	59	82	16	57	38	98	22	28	64	70	5	28	23	13	54	97	11	59	21	4	1	30	32	45	12	13	86	71	87	80	30	50	88	5	85	87	3	33	69	70	18
22	1	30	12	68	23	90	93	55	45	12	18	5	63	83	47	91	23	91	55	88	72	67	71	99	94	74	99	67	52	40	17	71	73	85	55	23	23	87	3	70	19	72	81	72	82	9	17	34	90	56	83	35	59	16	81	14	81	1	63	43	6	80	11	38	14	18	13	32	83	49	11	7	65	60	19	35	59	66	22	87	5	50	43	71	34	3	35	22	95	5	18	29	63	37	76	27	81	57	64	83	32	14	34	89	45	25
95	2	1	38	52	62	79	28	78	34	5	58	3	30	5	47	95	97	61	13	25	1	6	70	42	95	32	51	75	86	14	19	26	23	94	53	0	68	53	63	70	53	58	67	60	9	25	46	39	78	31	69	48	78	89	50	14	31	36	20	8	8	69	13	36	93	87	52	57	95	92	18	71	23	41	84	14	2	57	0	83	36	99	66	54	57	95	62	89	55	12	20	95	49	29	40	89	41	10	45	8	9	97	44	48	14	34
11	78	44	3	58	22	74	24	52	22	36	12	22	74	72	32	55	64	37	68	87	59	45	6	91	44	96	0	84	46	3	56	32	82	64	58	64	63	28	53	52	94	95	15	2	72	96	95	75	87	17	7	6	55	22	100	66	2	58	69	79	46	47	57	77	4	46	53	15	41	0	88	54	11	84	33	62	54	11	47	17	12	18	47	70	20	36	80	90	20	69	87	78	46	90	13	30	16	19	38	58	33	67	37	28	62	41
64	77	6	33	94	6	37	35	6	7	93	4	59	98	12	41	21	2	95	4	45	94	12	89	45	72	14	16	0	33	66	86	75	56	95	95	32	22	1	19	70	39	33	7	63	43	70	81	27	53	75	53	31	89	74	26	5	82	53	28	1	35	82	29	60	60	38	99	94	36	86	33	93	35	38	30	16	83	3	61	44	58	72	15	21	90	30	56	36	100	92	97	99	17	64	24	22	3	21	16	50	15	15	95	52	63	33
74	50	56	12	49	42	72	14	90	54	44	75	47	11	16	97	45	8	17	12	99	44	23	90	65	85	21	49	61	71	96	8	60	41	13	79	0	58	1	55	60	2	17	35	20	97	8	76	78	85	2	75	93	97	12	70	1	30	69	70	81	100	68	70	86	61	82	81	93	64	42	72	97	68	16	9	27	36	99	11	98	90	17	100	57	29	84	17	56	100	33	77	31	85	99	13	82	1	72	42	14	9	39	63	28	45	56
2	13	87	73	95	90	1	24	73	15	82	19	85	89	37	27	45	83	44	7	77	74	12	71	22	40	9	1	36	71	62	9	9	42	21	81	56	10	13	11	60	28	87	25	41	41	59	11	99	48	99	3	69	98	42	91	51	14	52	50	31	32	22	25	99	82	60	43	21	49	53	24	66	59	56	42	100	91	2	31	28	47	40	88	71	93	95	95	29	75	71	33	11	38	51	91	79	98	36	37	2	64	91	84	29	23	4
24	40	82	34	66	52	1	44	38	71	83	80	34	98	38	2	31	27	41	9	54	33	89	45	23	26	8	69	18	77	79	26	0	77	40	27	43	39	74	17	50	47	8	54	52	76	20	22	54	7	72	50	87	89	19	49	14	89	82	17	43	73	23	51	76	50	79	10	43	7	38	53	73	60	57	2	65	26	78	53	43	92	52	24	2	38	56	74	3	31	94	23	56	52	35	58	18	92	24	32	50	23	74	74	70	50	7
22	73	62	100	22	18	1	37	21	12	49	7	89	4	6	13	22	52	75	29	50	62	56	68	16	66	82	17	87	58	84	65	100	85	49	25	48	75	9	55	18	69	70	29	55	74	92	78	64	98	76	42	81	55	89	59	10	34	7	95	13	85	37	71	97	46	98	8	26	45	41	89	55	87	98	68	0	52	4	41	23	79	54	87	89	64	48	61	32	89	96	70	90	24	68	25	34	32	29	5	44	65	6	31	91	41	57
25	51	19	85	73	63	93	17	49	65	94	92	61	81	53	43	5	89	60	82	38	61	94	75	100	74	66	84	20	33	65	82	66	92	44	67	43	72	81	91	24	41	70	93	52	10	27	90	1	41	51	43	84	2	99	52	44	27	14	99	17	66	34	62	65	70	51	88	79	98	43	97	50	31	64	25	16	79	64	47	61	40	36	58	67	83	21	22	2	40	3	54	17	1	71	63	46	90	84	77	1	14	49	69	59	71	35
7	94	59	27	75	46	23	67	94	42	81	20	81	36	54	58	100	46	77	96	59	25	21	20	86	81	10	14	65	13	15	68	33	77	69	46	94	48	13	57	86	55	63	50	56	7	6	1	5	55	37	80	39	76	26	40	2	25	94	86	82	82	30	4	49	79	27	50	89	37	58	17	34	44	76	78	98	66	3	18	39	73	11	91	87	63	96	50	48	21	14	78	98	19	32	12	45	48	62	12	3	8	54	74	57	51	23
45	97	82	48	8	27	85	38	94	18	28	98	51	60	88	81	6	53	16	76	76	1	43	68	37	74	69	100	76	57	64	72	78	24	8	33	69	30	49	98	62	64	87	72	83	96	83	37	35	95	19	97	40	77	28	31	52	98	11	45	3	11	54	12	69	18	75	29	15	19	50	62	70	27	86	60	39	27	81	44	48	65	58	58	55	28	59	85	56	59	91	41	93	30	89	35	48	63	39	88	85	45	35	40	21	99	45
70	15	86	97	26	42	75	25	84	35	94	71	91	8	51	25	88	78	3	55	98	61	18	73	92	54	53	18	37	66	74	44	0	45	9	40	71	16	4	68	39	56	20	96	48	55	39	36	27	72	98	19	74	22	76	71	30	71	18	84	10	6	55	61	27	3	10	52	73	16	81	23	51	67	75	53	23	89	87	94	49	6	58	20	19	88	15	81	49	48	4	28	7	70	41	85	77	28	88	23	25	8	40	74	47	82	20
94	40	7	66	69	88	92	12	49	35	23	31	93	37	45	83	20	37	46	82	90	67	35	48	3	85	38	26	28	10	37	35	98	52	41	97	29	53	62	25	20	58	78	80	3	13	76	7	17	86	77	61	66	0	4	46	66	50	34	47	34	54	12	27	43	6	65	4	29	98	66	17	90	13	23	2	37	100	0	0	68	96	10	13	98	17	13	98	87	1	19	49	58	88	55	60	13	91	38	46	56	60	44	12	95	49	14
91	97	97	50	90	60	89	89	93	42	61	67	98	67	100	17	92	46	26	17	28	66	29	47	21	33	82	6	70	90	72	68	59	20	19	77	42	87	87	29	96	25	45	78	74	37	35	37	23	66	3	92	62	5	93	52	99	59	51	97	9	54	43	10	16	13	6	54	72	12	56	79	36	87	77	91	88	90	33	1	12	70	4	49	18	99	13	47	81	3	52	60	37	60	43	13	10	18	36	83	93	87	6	99	51	10	7
68	34	41	81	47	64	44	97	83	78	74	48	33	81	9	11	15	65	17	65	36	12	73	16	71	8	24	50	50	75	52	7	17	81	19	72	30	88	64	53	32	5	96	56	57	92	82	10	45	66	61	8	87	77	84	54	6	22	94	16	7	60	99	48	56	46	48	29	87	37	19	70	50	28	31	20	45	87	4	6	55	37	39	22	68	78	47	1	32	20	21	80	67	34	4	12	58	88	9	14	51	1	23	46	31	37	41
86	61	19	58	39	62	96	55	22	97	18	25	52	72	91	63	3	23	82	57	21	10	59	70	83	51	58	38	35	91	46	91	24	32	83	88	38	78	63	2	45	78	82	62	93	74	68	24	0	99	62	80	58	52	58	59	19	44	40	51	80	99	9	3	17	3	58	61	93	6	95	47	54	34	38	54	35	7	15	71	39	92	89	82	11	27	75	7	15	79	50	75	97	5	36	64	89	2	62	15	55	45	59	42	36	17	98
64	30	27	59	23	37	31	35	1	40	18	68	60	49	16	20	16	64	85	78	3	14	10	28	13	91	56	27	75	94	87	43	26	36	9	56	39	59	56	81	87	79	79	15	39	76	19	54	25	42	55	28	61	56	49	56	31	32	49	25	55	100	6	88	10	7	56	30	97	8	77	30	37	70	7	90	33	13	79	99	72	1	26	47	33	17	94	39	35	76	73	31	93	83	32	7	88	52	88	91	10	27	54	24	94	14	34
23	10	45	40	10	73	19	9	95	23	79	19	54	98	33	44	45	33	71	30	46	72	12	71	88	14	71	31	24	11	32	93	51	61	17	28	53	51	37	84	18	100	1	65	39	38	25	47	7	97	1	42	82	89	73	98	70	32	74	35	11	71	83	75	62	28	15	3	0	22	68	53	99	16	7	65	26	59	19	13	54	58	40	32	41	12	54	77	74	2	82	10	23	37	72	35	98	100	58	62	77	36	60	77	64	14	51
76	97	98	45	72	92	29	58	54	91	56	60	24	38	63	48	92	36	30	98	6	73	82	59	13	62	10	21	91	66	5	80	9	36	69	58	76	39	49	48	55	43	43	41	16	64	0	94	88	5	76	0	24	73	95	70	23	50	55	23	20	18	85	21	56	21	15	69	26	37	2	4	66	5	100	93	80	69	61	19	11	72	86	50	14	50	36	15	62	18	8	11	98	18	61	84	82	72	44	57	41	1	35	25	53	28	56
5	3	5	56	88	16	6	98	96	29	89	23	27	72	52	92	68	75	88	7	45	89	51	18	94	14	17	42	98	72	2	25	50	94	29	31	71	41	34	87	6	27	20	25	96	2	43	89	96	70	18	53	39	41	61	47	29	5	74	90	73	50	49	54	22	76	9	48	61	17	55	51	71	31	5	0	87	10	70	33	34	12	1	35	63	57	4	84	68	96	46	31	84	54	77	2	68	0	18	7	30	37	75	97	27	59	38
46	68	77	65	19	16	41	45	36	68	7	66	61	35	50	85	27	68	89	34	55	90	30	51	87	65	30	90	65	99	88	80	69	54	86	73	77	27	2	74	39	65	30	4	53	94	58	53	64	46	35	96	87	93	26	83	28	23	75	63	51	28	59	16	82	79	89	96	9	99	28	17	81	99	15	66	24	84	11	58	61	12	47	87	24	22	57	34	6	32	84	44	5	27	24	23	76	81	86	50	25	16	46	20	32	27	51
94	32	77	33	50	76	1	26	65	74	20	8	75	64	17	73	84	99	2	39	53	20	83	93	58	17	24	97	58	73	14	46	87	62	24	72	10	65	78	64	99	70	90	30	86	52	21	89	32	35	9	12	68	69	52	83	60	49	75	46	15	17	59	31	98	5	25	10	72	88	84	75	52	40	9	32	26	77	66	70	53	24	53	48	81	67	41	13	98	96	10	89	67	98	78	28	38	9	30	68	76	7	97	82	84	62	26
53	27	69	40	34	19	77	13	3	66	78	79	25	93	65	72	87	53	13	22	32	66	87	20	0	55	90	8	92	12	61	30	33	37	26	95	70	0	65	49	89	93	24	30	31	39	98	43	72	73	26	75	12	6	13	59	76	7	47	30	50	48	12	90	57	94	63	13	41	35	29	95	45	41	100	16	34	89	19	57	80	53	46	4	47	55	69	97	45	62	33	31	81	97	7	86	31	71	74	66	97	92	43	51	92	44	68
78	52	60	43	89	84	5	21	28	88	83	28	16	55	50	75	6	72	96	24	16	30	69	80	16	50	13	45	78	81	65	64	55	95	31	68	75	4	69	21	85	61	94	17	61	16	45	68	46	47	42	3	44	68	14	2	60	7	14	61	35	97	59	22	31	0	48	81	16	38	65	39	40	66	71	7	17	64	84	89	6	29	98	30	38	54	41	70	6	0	42	70	20	95	49	13	26	7	77	27	92	4	75	15	70	88	35
93	13	44	45	100	100	97	47	76	74	32	82	68	80	53	19	74	6	86	55	81	12	92	63	98	47	33	72	22	16	95	42	18	40	82	42	5	73	49	67	12	6	67	55	53	98	12	95	45	91	1	32	6	63	8	40	38	54	88	63	65	32	52	98	11	13	53	17	86	67	72	78	44	27	55	69	81	21	89	21	6	91	44	2	9	12	100	64	81	12	93	96	34	100	17	69	48	7	15	50	5	18	74	20	40	24	21
85	9	36	49	60	81	58	52	41	24	40	86	18	25	50	38	8	94	89	90	91	77	76	11	72	66	40	77	5	41	59	40	76	36	84	13	23	77	82	91	54	4	68	16	14	100	67	56	8	63	31	17	71	18	33	92	34	46	86	28	43	98	38	73	22	8	13	94	78	54	57	14	43	69	35	48	45	77	14	24	7	45	33	96	68	82	94	83	76	21	49	20	40	56	57	84	43	11	94	31	53	72	46	76	72	49	69
65	95	76	49	86	11	73	87	13	56	62	38	79	44	23	90	23	0	93	44	85	81	29	59	21	95	93	0	51	13	1	48	25	28	84	34	84	86	84	19	7	22	47	36	54	83	77	50	19	74	44	79	44	8	57	90	84	91	65	41	50	69	95	94	13	30	12	87	13	5	95	6	90	56	41	47	86	39	7	17	75	69	31	25	19	58	62	71	85	57	56	3	20	89	0	46	90	84	44	70	33	45	39	59	13	96	6
48	60	13	45	90	61	94	94	74	33	44	14	45	15	24	2	72	71	23	88	81	86	9	81	25	20	85	80	8	70	14	99	10	94	83	72	43	67	45	88	17	50	97	29	42	60	59	39	79	75	78	21	61	56	19	34	49	17	76	91	53	59	57	69	28	64	77	67	84	5	87	38	30	68	22	28	54	24	95	92	98	10	6	73	40	0	11	73	63	27	18	39	10	93	60	34	88	59	65	68	19	87	17	1	16	33	6
24	47	85	44	33	21	12	40	55	73	4	14	26	48	59	20	21	27	74	53	24	52	26	80	44	55	25	44	83	83	91	92	7	5	95	69	11	41	71	86	99	65	11	28	42	48	99	65	7	4	21	49	66	64	21	24	57	1	100	94	21	87	34	63	62	11	1	26	24	94	38	63	86	16	100	82	50	98	97	52	90	54	89	20	16	49	90	16	12	92	89	59	64	47	59	85	81	81	36	15	27	71	87	96	83	20	11
54	49	43	31	52	15	96	59	34	54	83	22	68	87	59	55	45	14	38	37	64	45	54	91	0	91	39	44	92	9	9	15	5	57	70	50	10	9	68	87	53	63	74	28	26	33	82	23	67	64	40	68	72	34	17	95	92	73	63	65	71	69	9	68	57	50	51	64	77	30	93	86	65	14	52	35	61	43	10	9	76	89	82	82	46	22	40	52	19	37	39	4	49	62	95	79	43	3	33	100	75	14	73	1	10	7	17
83	53	18	67	3	64	47	32	61	95	54	99	38	48	98	58	56	4	3	43	6	67	85	10	81	82	83	95	8	38	52	33	95	83	12	20	66	48	20	93	7	42	100	59	77	56	98	21	43	69	50	0	29	83	57	69	41	58	42	49	44	14	76	5	43	14	95	61	15	45	67	97	81	21	67	95	12	2	11	61	62	90	54	42	45	88	52	44	80	50	9	39	19	92	77	29	91	96	100	20	68	24	43	38	15	65	84
18	68	2	72	63	10	83	48	37	68	57	87	17	71	10	95	24	46	96	19	92	7	97	66	81	31	87	55	97	80	82	42	63	59	18	1	70	7	72	36	49	3	65	19	35	75	72	62	87	16	31	6	4	60	11	41	83	56	78	14	26	66	2	62	77	78	58	29	11	77	85	78	90	25	65	12	9	9	16	95	55	12	29	4	93	31	5	56	94	4	61	91	19	69	26	57	67	29	65	99	15	51	78	91	79	44	12
37	30	63	59	100	84	41	36	47	22	10	61	34	38	10	75	39	40	32	23	86	71	83	100	53	1	89	71	69	87	12	77	12	95	9	83	42	44	56	16	86	44	90	94	68	63	83	2	12	54	53	49	0	4	84	100	52	28	71	63	72	69	44	2	4	74	17	64	36	68	75	5	84	82	15	15	13	11	73	76	94	50	14	82	61	8	51	13	65	62	96	74	76	79	21	84	19	65	7	78	55	8	80	2	31	3	100
91	47	21	74	49	55	54	90	81	58	20	28	29	89	94	63	63	22	45	44	5	77	0	41	14	85	77	74	35	71	65	84	23	60	20	79	63	67	78	63	83	68	19	49	18	27	32	47	32	68	60	10	33	27	85	75	45	22	11	69	100	98	51	96	28	85	50	42	8	67	88	67	64	59	62	31	69	25	50	56	4	43	93	9	72	28	98	27	77	13	72	16	66	52	10	69	25	31	89	76	80	18	18	72	48	77	77
